run_id,study,model_key,dataset_key,seed,adapter_rank,training_epochs,label_span,available_rows,distinct_rows,row_sampling,r_star_bits_per_value,r_star_bracketed,reference_bits_saved_per_token,train_response_tokens,base_codelength_bits_per_token,fisher_effective_rank,fisher_logdet,fisher_trace,hidden_effective_rank,margin_deficit_bits,residual_effective_rank,surprisal_variance_bits2,surprise_weighted_hidden_logdet,unit_gain_ntk_cost,angular_correction_energy_rank90,angular_correction_logdet,angular_correction_rd90_bits,centered_angular_correction_logdet,centered_angular_correction_rd90_bits,centered_correction_rd90_bits,correction_energy_rank90,correction_rd90_bits,dataset_centered_correction_log_volume,dataset_correction_log_volume,dataset_fisher_log_volume,dataset_raw_correction_log_volume,trace_normalized_correction_logdet,coherent_correction_energy,coherent_energy_over_entropy,correction_channel_bits,angular_correction_channel_bits,coherent_fraction,correction_coverage_fraction,correction_intrinsic_dimension,correction_predictable_fraction,nearest_neighbour_cosine,prequential_correction_bits_per_row,prequential_decay_exponent,prequential_late_fraction,text_cross_row_redundancy,lora_layer_energy_centroid,lora_layer_energy_entropy
llama-natural__llama31-8b-base__kind-code__all-linear-r16__s33__07a2dd88f8,llama_natural,llama31_8b_base,kind_code,33,16,4,all,8000,8000,uniform,0.9885106399107035,True,0.250708488388222,93388.0,2.197503308693092,429.87083476988164,195.23197544574825,264.0744844098047,41.169628965118456,1.731447594489404,30.133275621512848,0.46371791028338555,0.9201083797218871,0.0547577007847727,555,538.8844915804228,1187.9504140101355,573.5294698037542,1255.076865582722,1202.747318959886,527,1144.4742061193558,1798.857355954835,1726.778537767831,6936.061516515446,1694.1234655555609,534.5874273858585,22.663789133557987,13.508934378048464,6.961236233262554,6.923251355915178,0.09474430945821555,0.07953013215632534,81.34697605710863,-0.015751951605268433,0.26486952491653376,-0.9596136354756227,0.03057410008464524,0.1998230182099333,0.23692093205828413,0.20645680311420833,0.8073752425316436
llama-natural__llama31-8b-base__kind-dialogue__all-linear-r16__s11__3446a6a56e,llama_natural,llama31_8b_base,kind_dialogue,11,16,4,all,7998,7998,uniform,0.9328007273748787,True,0.24136962245299465,16173.0,2.812922472364776,295.4778235575089,370.40406968679895,710.2446784448385,43.906418068308085,1.8323169456893662,29.294703843893515,0.5933037991418916,0.9144768206605658,0.699259682109958,534,536.8073711503732,1151.1844052745791,550.2532451918464,1178.146028973029,1002.2807865165313,455,973.0729342038313,1723.016096766929,1694.4531649135286,7757.718436576359,1523.4504785119962,474.9682982355487,31.965040648983674,10.118765493270976,6.951898786304907,7.141295183559782,0.04126121939614489,0.1534198750368596,59.36450657533012,0.04920143784312325,0.2585737212742599,-0.24464541394634054,-0.025858415920400085,-0.6706824365183955,0.37700707154742097,0.2226306536174081,0.7954223780942368
llama-natural__llama31-8b-base__kind-dialogue__all-linear-r16__s22__bb61ba2f81,llama_natural,llama31_8b_base,kind_dialogue,22,16,4,all,7997,7997,uniform,0.8841569723959681,True,0.23172968394508864,16739.0,2.8277772545027173,324.1555278979097,360.3272226995216,660.0475573514523,44.31115040487987,1.8498725041003494,29.60838410825699,0.6973161638204495,0.9138549751089841,0.7190456652368462,542,543.4868024800619,1169.011522025402,556.0582839969549,1194.140883667653,1037.0959516789644,472,1009.9890236332192,1737.284828285807,1710.6618935896227,7759.972273681971,1558.1319016712616,488.29790104205597,27.399275206320528,8.712903066876473,7.0323386993253685,7.183077704729431,0.03840556227467617,0.1670484120972616,59.51458559942151,0.0400829692276683,0.2506078009013511,-0.2704183393364805,-0.006518062562306734,-0.6309665380332047,0.37857175853449465,0.24446911893235496,0.8211914114867644
llama-natural__llama31-8b-base__kind-dialogue__all-linear-r16__s33__840c4e58e9,llama_natural,llama31_8b_base,kind_dialogue,33,16,4,all,7999,7999,uniform,0.89312921412766,True,0.2293195774736252,17166.0,2.8391111513071485,305.0331339085024,368.7233348208791,703.14091965722,43.80924349731645,1.8693724900915474,29.40668823621611,0.7446541674278123,0.9164199603763495,0.6976237772336605,541,542.205589796228,1167.4592824444703,554.6821366792744,1192.5294212451488,999.0768748802526,455,973.1488862636285,1736.1077413015255,1709.5852193076923,7753.087456978452,1523.8347486935468,476.12280297506214,28.3950777685926,9.089888374533034,6.998675860738876,7.161977578734672,0.0384132883508028,0.16715389726806462,59.84164592938709,0.03938210122973196,0.2491614214398026,-0.44815780925498055,0.005992195389708476,-0.12022398073730603,0.3728719820607962,0.2778988563716352,0.8603125862980672
llama-natural__llama31-8b-base__kind-instruct__all-linear-r16__s11__4d4411ab69,llama_natural,llama31_8b_base,kind_instruct,11,16,4,all,8000,8000,uniform,0.7643890949443024,True,0.37519601726717866,13611.0,2.2931392006285023,194.62683402105557,348.6604791653705,790.9531396423232,38.81786000551496,1.615268678870052,29.128995180949982,1.1845333942641036,0.925932283871892,0.7700954188866793,529,531.5432170126533,1135.127212081256,544.9119380695008,1162.3634191326473,810.573298305857,374,789.7048209861036,1707.2815656407308,1678.5965543903721,7593.7815094770685,1350.2232259056245,415.5305230286761,27.9718876639771,11.606238214935907,6.796791211995329,7.156483469029098,0.04166624043561672,0.1335779299248075,35.31616102370418,0.0636935385024342,0.3094561235732215,-0.6698580445680319,0.013410337581174641,-0.07152251177821599,0.36420750314126726,0.2282006274648288,0.8194795636379186
llama-natural__llama31-8b-base__kind-instruct__all-linear-r16__s22__823623cf36,llama_natural,llama31_8b_base,kind_instruct,22,16,4,all,8000,8000,uniform,0.7168636965522118,True,0.3909453008685506,15969.0,2.3162635736807715,203.91765543556744,360.69930442348647,820.7894188015389,38.8387469730758,1.6327285951992963,29.248597016663496,1.3853620125445951,0.9281423032840186,0.803429709310348,530,533.1387265188796,1138.2333390142337,546.185854753066,1164.8172354242597,808.6193505996615,370,787.3812597761142,1709.9333032562354,1681.9286597345367,7623.6474357844,1350.4693516779175,418.6295733432785,29.592735449527332,12.204704466125278,6.841752507772327,7.1658621614051565,0.040859428916621435,0.14087138450213518,33.84865986442989,0.055576483827112666,0.3069653338129992,-0.5117267711463112,0.03191653969192521,-0.2601261467263842,0.35680890098834117,0.23227923465288655,0.8252688818343652
llama-natural__llama31-8b-base__kind-instruct__all-linear-r16__s33__fa651d4852,llama_natural,llama31_8b_base,kind_instruct,33,16,4,all,8000,8000,uniform,0.7613193481685165,True,0.3782861372024511,15821.0,2.3087818201747723,184.9246731051361,370.1034609634778,891.6628474487549,38.39291642196412,1.6231097417912679,29.256709810671254,1.2598876343184224,0.9287269371005666,0.7494543411922152,525,529.2423702753031,1126.7667242911016,543.0557441404513,1154.9031080514517,771.096884894001,352,749.6429901871433,1700.8295680075055,1671.1996985552653,7641.095178128594,1314.270401771058,405.97350138947337,32.99280069640606,13.612462988499187,6.78047431731722,7.14949471153785,0.043206112094741136,0.12928331708231913,39.62156213517314,0.10294395427906977,0.3230590479113973,-0.2962572815076161,-0.00251098552814435,-0.7944289595145196,0.3628362670209233,0.24121588499596724,0.8361438604840921
llama-natural__llama31-8b-base__kind-summary__all-linear-r16__s11__03664a5e99,llama_natural,llama31_8b_base,kind_summary,11,16,4,all,8000,8000,uniform,0.6486600442993546,True,0.5603717398556927,6414.0,2.4156132214344463,413.1351774327068,298.42951753371455,462.56396919256855,45.39835603680275,1.6654429935619361,29.93821173476019,0.5301556673545469,0.9041960588600175,0.20291160499967958,527,509.0232630871427,1127.5291807727742,526.1314793904513,1161.5503656932456,1106.3613036690394,499,1074.3281599880406,1713.8348253565568,1676.9353450486253,7082.148738780876,1628.0020013869214,495.0779829204766,24.07625914907134,9.166124261429966,6.565805117198827,6.575470914567258,0.054650440120488045,0.1592392536688783,64.79601593305244,-0.00045793308240216213,0.23483084234086227,-0.6115352574043246,0.05895072696393556,0.04028117089435873,0.49679434187563154,0.213752775533319,0.812875335723123
llama-natural__llama31-8b-base__kind-summary__all-linear-r16__s22__fa416bd31b,llama_natural,llama31_8b_base,kind_summary,22,16,4,all,8000,8000,uniform,0.7278999272192205,True,0.5755073290319144,6586.0,2.3265602762314908,405.6519240514499,288.4235374864801,444.6331742246084,44.53588414415012,1.5974771634237235,29.59008128395238,0.44844111146395815,0.9008977851455854,0.20790322699241004,522,505.1432506907446,1116.524754673244,523.5143293343331,1153.191483990737,1104.1922724111898,497,1069.8876312315288,1705.5213963778392,1665.8730405444196,7043.904285037989,1623.8452838291978,493.63598396530426,24.5618364020091,9.533165819922516,6.562057183363807,6.568059941634957,0.05833268685623398,0.1442353119866324,67.03756887631727,-0.00498987158054276,0.2450792881199603,-0.5477221846517581,0.029762008624842278,0.0499613331598564,0.4968662889208738,0.22511429286892204,0.8172953984799627
llama-natural__llama31-8b-base__kind-summary__all-linear-r16__s33__7d41e1877f,llama_natural,llama31_8b_base,kind_summary,33,16,4,all,8000,8000,uniform,0.6443871491120144,True,0.5608811979416395,6292.0,2.328099928576232,388.8613725294305,295.33849023463364,466.94581666519423,44.800210805306136,1.6002518471786242,29.70910949184405,0.44638526093746395,0.9022048807134526,0.23483426442278615,528,511.96988976786616,1129.8176792174784,529.5165681540792,1164.8543109780906,1092.4224916800595,495,1060.7558633793233,1715.5983303410371,1677.8072972459315,7130.680288147449,1612.7541974903993,491.08820273647916,23.777910183067196,9.219314683522065,6.623289981764117,6.651900947649112,0.05529408144177744,0.15107497943672107,71.9577304456878,-0.0031966536117824518,0.24020103999197492,-0.7077267359461363,0.02933943144848026,0.12204008609205985,0.4996462405013278,0.2408859837668858,0.8328953317435345
llama-natural__llama31-8b-base__panel-math__all-linear-r16__s11__dad850cf3a,llama_natural,llama31_8b_base,panel_math,11,16,4,all,8000,7990,uniform,0.9076130766281032,True,0.6339316585327489,42080.0,1.217199312231969,201.87959619439673,124.55653891210773,195.95482362181,31.300947519456216,0.8295780205953633,27.529579819239874,0.14682050016799753,0.8033399403821039,0.1566777319882416,369,416.8484165202865,784.4275260049609,439.2489384228981,838.7872508301602,809.1980253102292,354,757.7507224435685,1400.7005893814073,1346.668516650869,6113.649853679005,1324.6960183339472,412.40057151818814,16.383898008327623,10.811076332519848,6.872940131098524,6.884081990523576,0.0856264510589724,0.05371820295079305,30.831363172194717,0.039936889569004985,0.435935031792381,0.7093239344433793,0.047009379390320655,0.6629560894792681,0.4409082650730022,0.2266466512377916,0.822723851041015
llama-natural__llama31-8b-base__panel-math__all-linear-r16__s22__be6dd95ad0,llama_natural,llama31_8b_base,panel_math,22,16,4,all,8000,7996,uniform,0.9391555141463559,True,0.6338401651566106,41750.0,1.205994203366572,197.0740924263677,122.28022511087714,192.8856285944981,30.18212108851602,0.8232608447870007,27.34013539414752,0.15152499965334343,0.8048885772724875,0.1737825834164074,367,415.9436824565723,781.9921830328533,438.5180858592108,836.704468165547,806.018526952145,352,753.4984458433183,1399.356248481761,1344.9547011396614,6092.172728384677,1320.9156870892305,410.42931421453466,16.420363716588568,10.997695402907947,6.850689273736229,6.871842010511417,0.08626372070565026,0.051820930705490945,32.39875827618819,0.02897433681982886,0.4411086394987993,0.7148705454397812,0.07790322088613179,0.6888679437945789,0.43588419381195365,0.21504086607166062,0.8099358700854886
llama-natural__llama31-8b-base__panel-math__all-linear-r16__s33__de84c8450b,llama_natural,llama31_8b_base,panel_math,33,16,4,all,8000,7993,uniform,0.933178955157539,True,0.6327642669002014,40652.0,1.1947398560296278,198.5858745664816,122.54156429314077,193.01147039762893,30.885921576102096,0.8113851403904846,27.43829810296425,0.15170922324560562,0.8012209129956729,0.16107333663186746,367,416.1120272536046,781.9037478843966,438.4888991667832,836.2564632805755,803.1907954265057,351,751.2314093997302,1398.5906217610245,1344.5839106510791,6089.17975042136,1318.582317512818,409.96017915451756,16.282809969253698,10.890573883000013,6.8640855844175315,6.883812693820147,0.08583873975728806,0.05352502699563072,28.163440793817355,0.03330872131833729,0.4323147085261465,0.6507537911025432,0.0653475260978835,0.7006304235404447,0.4371362432580196,0.21737593421912416,0.8136830779326192
mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s11__aa3871047c,mistral_kind_code,mistral_7b_base,kind_code,11,16,4,all,8000,8000,uniform,0.9270848277264081,True,0.1681050878669661,103839.0,1.6066280830588002,270.7359281633945,700.5656867799989,1867.1365470999222,36.51515544632278,1.2657655021072989,29.516095839223144,0.46176945236089384,0.8843542845557892,0.0700282380688848,475,470.8709193672556,1001.5244273417455,522.556855835376,1110.3905335816357,1052.5027353856624,447,958.2543118938618,1659.0489209329114,1545.8048813012247,8583.588602653785,1514.5199548327405,468.1261074181722,255.27118381825704,193.01925185291654,6.680586489584488,6.615495121283522,0.1507111206251857,0.034014484122023014,63.0931586878102,-0.010517939248958053,0.36005301589459876,-0.8106591542079227,0.04060599180345504,0.25938702487834797,0.2416472416472416,0.31421287208105153,0.902464791830124
mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s22__d79db6a95e,mistral_kind_code,mistral_7b_base,kind_code,22,16,4,all,8000,8000,uniform,0.8811149188660377,True,0.16621482032842239,103343.0,1.6081815183282617,263.94364159422275,699.1696700160794,1872.312788302152,37.28855876919461,1.2674854857101288,29.552313644748565,0.38990212688267795,0.8820195937890143,0.07637563366883977,473,467.1363820526382,994.7749953754435,520.2029055662174,1106.7338307050961,1053.9957494213077,448,956.0904503340813,1655.4505480049402,1538.9433227186603,8563.815705323503,1511.1563911780975,465.0339244715588,265.0439235811063,200.34221065079805,6.639574885413964,6.576792183399576,0.15485278846537773,0.03258294242674186,65.79111864714994,-0.01915101721449064,0.3668739464740742,-0.8154401122874344,0.07143286330728907,0.23307423148834236,0.2405800392083024,0.2848843385280478,0.8809474039615232
mistral-kind-code__mistral-7b-base__kind-code__all-linear-r16__s33__d6755d3785,mistral_kind_code,mistral_7b_base,kind_code,33,16,4,all,8000,8000,uniform,0.8655379950133298,True,0.16262934218294056,109465.0,1.592571232396177,268.66548726327966,693.0603783915942,1839.130180647339,36.81130814341826,1.2552702977362615,29.432083301609666,0.45161339967168257,0.8840843716487946,0.07290883397504881,473,466.23637149462127,994.7338066580144,517.4680430157055,1102.6270574446899,1048.1301669795748,446,954.2781449893175,1652.2120320966758,1539.650677421786,8498.936011046382,1510.6945956712325,464.2339208675684,252.35577675876772,192.39819397082508,6.612947110281121,6.5498465639987,0.15059175787117718,0.03425569374325567,63.17257522735937,-0.018370563660334183,0.3701626515436201,-0.9150387971675152,0.0614382933666759,0.22362727407686428,0.23692093205828413,0.29748467120595873,0.8923225571504533
mistral-kind-dialogue__mistral-7b-base__kind-dialogue__all-linear-r16__s11__64973b625e,mistral_kind_dialogue,mistral_7b_base,kind_dialogue,11,16,4,all,7998,7998,uniform,0.9997361523735223,True,0.3053469397936337,18026.0,2.9493153153853666,274.46051742888574,1104.7884205081627,4132.280524740891,44.99555327622196,2.0626453551570925,29.14385763995817,0.7874824774243051,0.903510464566213,0.32460197707194965,517,513.7491096173122,1101.2908967867052,546.1283592742733,1166.7812080128815,1045.4338951779634,462,981.4218702513607,1712.049066152083,1643.0375364883425,9551.16088042738,1529.6871226455403,474.44012449527713,383.8687357943438,134.82319374141514,6.826164153817706,6.976131326921106,0.09329071768537894,0.06821637922314609,63.7606054239327,0.04665381885959563,0.3068529322556165,-0.20262547121900665,0.04953960069447815,-1.0014546954218786,0.37700707154742097,0.2917507635892253,0.8517364870343751
mistral-kind-dialogue__mistral-7b-base__kind-dialogue__all-linear-r16__s22__934fae776e,mistral_kind_dialogue,mistral_7b_base,kind_dialogue,22,16,4,all,7997,7997,uniform,0.9205704074489287,True,0.2787465925828241,18600.0,2.9186184871558694,298.33491592638245,1096.600542000329,3925.574994417632,45.45674495202179,2.0312688614841075,29.145227524256647,0.7453676201914868,0.9031826828704854,0.3461395355554622,524,520.1270286705352,1117.6872202296904,549.6750982896906,1177.4401563169813,1070.2191990369276,474,1011.1791079455096,1720.9699507734776,1658.057957815743,9572.491412344016,1557.9283853628228,485.7552469665402,335.52284103081024,118.04209994972177,6.910756378370593,7.0337837132702905,0.08522302623285433,0.07727096010947414,60.2126272211492,0.01962971556037274,0.29546164197061253,-0.35370662805630687,0.1795178244374636,-0.30477733151384867,0.37857175853449465,0.34513608655286393,0.9007338388501742
mistral-kind-dialogue__mistral-7b-base__kind-dialogue__all-linear-r16__s33__fb2f052ab5,mistral_kind_dialogue,mistral_7b_base,kind_dialogue,33,16,4,all,7999,7999,uniform,0.8189506667608514,True,0.2819006391925596,18803.0,2.904920776304125,271.83935496604084,1093.3920375668094,4110.00788462963,45.07654655215649,2.0326643341322566,29.124853099028833,0.8987816954173141,0.9040760659266246,0.34243634765158776,520,516.6965909177097,1110.11547625082,547.5148075091163,1172.5008345805668,1030.3265314724317,457,970.8343086530436,1717.1820609878316,1651.5007773525022,9532.390155347111,1519.5207833422867,470.6352681346543,357.5872693735482,127.37626904871836,6.840485265562212,6.993727856469566,0.08883670159433192,0.07322899019869883,57.632686780135785,0.05710015689532055,0.30019506039243277,-0.33324275099164236,0.03429873390420084,-0.3082182100658476,0.3728719820607962,0.32080119904929355,0.8927874739017175
mistral-kind-instruct__mistral-7b-base__kind-instruct__all-linear-r16__s11__4857d6cdce,mistral_kind_instruct,mistral_7b_base,kind_instruct,11,16,4,all,8000,8000,uniform,0.6772248518289024,True,0.5916822670066635,15552.0,2.8205000388552435,65.98187887076077,1020.2638647911217,6468.615885413701,40.68717463502778,2.3393174337106757,28.5135672747889,2.379146706670014,0.9335010608142582,0.40520152708101964,451,454.5824021042612,939.0393892673085,536.2147174887342,1106.1093487267347,697.9911621169792,281,573.9430532528012,1662.7408658586942,1487.568081698155,9375.596283581566,1138.1765635890986,332.465832981707,1240.4794607200795,678.6399942834007,5.657450838405161,6.401743222941342,0.2238387109943745,0.015722424095023016,39.08611724320563,0.3404702771308532,0.46707304662482896,3.696564000056481,0.05808479044040722,0.6245270486168842,0.36420750314126726,0.22751836875727766,0.8217724186397566
mistral-kind-instruct__mistral-7b-base__kind-instruct__all-linear-r16__s22__d941d1a300,mistral_kind_instruct,mistral_7b_base,kind_instruct,22,16,4,all,8000,8000,uniform,0.6514482019850181,True,0.6158620651320597,18150.0,2.8499294078792445,64.20942390313061,1049.4712021390324,6997.486296934036,40.418088183608624,2.3721419857174624,28.38992949718541,2.4087577662306248,0.9343877032263496,0.4707792153586013,450,455.1963356313956,938.5585315108773,537.1384662852864,1105.6706301738614,678.3511658322885,269,556.5662212551138,1663.4959787529322,1488.071160386572,9411.709919140101,1123.5649907656784,330.3730779410125,1343.4882017555485,735.8793925142404,5.625307467987241,6.396285921915006,0.22408424199961918,0.015563955265391822,40.07214294824535,0.3026223954471968,0.46840287495503885,4.302484426937568,0.13662228132590634,0.6078083032073878,0.35680890098834117,0.24014581888947173,0.8286719674326936
mistral-kind-instruct__mistral-7b-base__kind-instruct__all-linear-r16__s33__df1571b1dc,mistral_kind_instruct,mistral_7b_base,kind_instruct,33,16,4,all,8000,8000,uniform,0.6012887864192678,True,0.6453389111059871,17849.0,2.9364697656128556,59.78531203969193,1063.9081430940496,7489.313294151563,39.70492186025207,2.4453200888819993,28.515373814679936,2.7903293557611817,0.9358126933662925,0.4761910015995097,444,450.7655874094037,923.3620749313154,533.292845392904,1091.8278150566593,653.6296690787957,258,533.1875635133022,1651.0579422785063,1474.0737315731026,9433.650119446542,1100.2761671602887,322.12035933920237,1441.724816650008,779.6182532858878,5.576931782971318,6.371659916607711,0.22743289303109698,0.01505124227270005,43.304326886343006,0.3924462784026659,0.4755495000468368,4.379698598712643,0.08221506870863668,0.5519311554626395,0.3628362670209233,0.2421409847690705,0.8356734697517322
mistral-kind-summary__mistral-7b-base__kind-summary__all-linear-r16__s11__6258771064,mistral_kind_summary,mistral_7b_base,kind_summary,11,16,4,all,8000,8000,uniform,0.6304594596694875,True,0.6124316005876165,7094.0,2.2136477154292415,344.543818397682,888.187209781452,2565.3545974033473,49.295076041328954,1.5662149809719472,29.4397443952232,0.451029030769504,0.9111786584274995,0.10503018591839489,501,474.52033323251203,1061.5506668888006,503.76264157469456,1119.637787241351,1059.3684632789589,472,1005.1891096114052,1678.3086951452221,1614.7116617299562,8281.074643979307,1561.8642076664755,459.42985400385163,225.40682388510004,97.97968440458533,6.152200184297361,6.167634797882235,0.09295383033816743,0.0914339220182159,76.97870150289084,-0.005270801758401555,0.26198791335924787,-0.7906298456590857,0.00099146064159821,0.18850635974299343,0.49679434187563154,0.2752229751943932,0.8723122477085388
mistral-kind-summary__mistral-7b-base__kind-summary__all-linear-r16__s22__31f041163c,mistral_kind_summary,mistral_7b_base,kind_summary,22,16,4,all,8000,8000,uniform,0.7329383198921489,True,0.6086508578095,7500.0,2.1430372861879214,307.222525019183,873.0615943109199,2588.350635539618,48.277240392511644,1.513678322413138,29.530154472489023,0.4188027738385242,0.908380922455456,0.11208304435923762,500,473.261446631608,1057.1003760248868,504.222762208673,1118.8520295477697,1037.778836774467,464,981.7264279350275,1676.562169781447,1609.1669069576144,8295.714296555918,1536.3807873829273,449.2187055370367,233.66978783692025,103.584123821068,6.129909811297072,6.190523646923604,0.09770149497706408,0.08332831821504191,69.1569673647651,-0.004390269317911422,0.275531408605791,-0.7614036693660572,0.017820945200020585,0.16391646474981933,0.4968662889208738,0.23433267415165868,0.83530320422696
mistral-kind-summary__mistral-7b-base__kind-summary__all-linear-r16__s33__b698db1946,mistral_kind_summary,mistral_7b_base,kind_summary,33,16,4,all,8000,8000,uniform,0.5930600841511173,True,0.596471477900645,6818.0,2.1548279909835513,319.6498777726278,879.2479191443023,2563.827238706595,48.595121402516156,1.522104094863463,29.398058343770888,0.40235723141432284,0.910461428819099,0.10537776528401323,506,481.07496800340755,1072.2309066435741,511.3201567032255,1132.5138059798742,1058.9455773558125,474,1003.4192125901088,1688.877191027196,1623.254292667098,8398.293343566094,1556.4845718447073,458.5659911780853,226.52653141680634,99.81659653766944,6.223788632656094,6.282902383297646,0.09459007854823298,0.08719197949645455,72.26808938860812,-0.005600772481775929,0.26865478715049607,-0.7339501549758454,0.031003728279704913,0.17333487374964263,0.4996462405013278,0.2971379980397304,0.8899075333451737
mistral-panel-math__mistral-7b-base__panel-math__all-linear-r16__s11__a40ac04e3d,mistral_panel_math,mistral_7b_base,panel_math,11,16,4,all,8000,7990,uniform,0.6991132880995973,True,0.5915728380550018,48997.0,0.9783467304274994,135.30202423528212,432.7732542449691,1258.551635672306,29.131227142998732,0.689469189122465,25.863841361156453,0.1222302760229253,0.8170795922164626,0.09817978047238456,331,388.33793035601764,701.2419784418603,433.2146059897541,807.9096522304698,764.568650826423,313,663.0993691140013,1374.9640505241034,1267.9099186148615,7827.471721336988,1232.5843293891817,377.5371429124789,201.7292838656779,160.72635296139623,6.470465949803543,6.543292764494293,0.162901942245129,0.02360120273287032,29.63961038897415,0.02275281116592598,0.49922538809240535,0.13313757590629566,0.0935390409430176,1.6954727790665622,0.4409082650730022,0.2821305149984888,0.8793607025014781
mistral-panel-math__mistral-7b-base__panel-math__all-linear-r16__s22__4d40f6fb72,mistral_panel_math,mistral_7b_base,panel_math,22,16,4,all,8000,7996,uniform,0.7481725636701402,True,0.5916684765974757,48183.0,1.0022611227468587,131.06772289596,434.71583868431804,1276.7308238398796,27.62971930331591,0.7113328261184506,26.002991196844995,0.14531194508728226,0.8203255535249552,0.11344557290250212,331,387.725345970854,699.763759805368,433.9616796245897,809.4679424768999,763.6851396125783,311,658.5900962556393,1376.8035758330666,1266.6749579465938,7846.386116333762,1228.6698797428257,376.1529614971944,211.200301577583,168.29057768164853,6.4444221743828045,6.5338627053514315,0.1668389141555384,0.02263598663751949,31.89358034084881,0.025018194280027606,0.5037382789853033,0.25481278685669945,0.04258136842982226,1.1983497220995396,0.43588419381195365,0.2681371162152527,0.8684535473071339
mistral-panel-math__mistral-7b-base__panel-math__all-linear-r16__s33__5def8675b7,mistral_panel_math,mistral_7b_base,panel_math,33,16,4,all,8000,7993,uniform,0.762978618630809,True,0.6040220769666533,47217.0,0.9836934021986358,133.27511396964877,430.7919168524837,1258.1139069815508,28.077395850884013,0.6954725905233231,25.52089883172054,0.12783915097092208,0.8156724903035965,0.10781915588407243,330,387.1221625633273,699.0369123634348,432.50799001746526,807.2774812289886,762.6232687419651,311,659.4933505180101,1374.2151746813986,1265.7530148428675,7831.052760314465,1229.2715652145434,376.09303519540566,204.29527588136625,163.6433752813921,6.466074637678346,6.543591646605422,0.16461671249659685,0.023374733131441134,34.802792343651525,0.02087894394369194,0.494538633536269,0.21725294239197637,0.09798603387717672,1.1269919767983239,0.4371362432580196,0.2657887483769763,0.8667376240934384
mistral-sql-div-100__mistral-7b-base__sql-div-100__all-linear-r16__s11__2e551bde7e,mistral_sql_div_100,mistral_7b_base,sql_div_100,11,16,4,all,8000,8000,uniform,0.42332881541522144,True,0.6578617472766672,10660.0,1.106069489964284,9.615229902711329,249.03653008050856,1564.9286732713413,39.10722432652639,0.9694351805956103,24.793210335828537,0.10604493452496366,0.8236796410740794,0.12076477447077724,98,199.09300746052645,192.25745682515415,397.4107677991726,632.1555656779726,517.8000949127489,82,158.92182181899707,1215.666123402315,722.4051915382444,6632.318636600977,676.8246840184081,185.65926254306754,963.3621206101116,1290.8694450761743,3.7613514627119398,3.9077801208872565,0.6516738528858316,0.0022152894783720625,20.220613953448172,0.21376617135068765,0.8455908929162581,4.119371691863857,0.07695440949116883,0.5645670286960351,0.6473924392946346,0.31522024555107264,0.9014314473155532
mistral-sql-div-100__mistral-7b-base__sql-div-100__all-linear-r16__s22__4803452ed0,mistral_sql_div_100,mistral_7b_base,sql_div_100,22,16,4,all,8000,8000,uniform,0.41194535612995475,True,0.6985372746384814,11293.0,1.0829308047541417,9.868315400419569,248.89160628234094,1540.2088107852196,39.88175631710724,0.9489699269761331,24.58923516131886,0.11079461196293078,0.8260308674829596,0.11923902552222468,101,201.29203677010506,198.39032015654297,401.016583938553,646.9499900644848,520.4852500743,84,163.07328326133978,1229.7785265798009,731.9230597683382,6648.208288657726,683.9061997890786,187.58422463795168,937.4594122567619,1284.7007460199384,3.7854489304369903,3.926830725429223,0.6499908269740421,0.0022344690402315843,19.987021832502506,0.18290776875406223,0.8429840305526188,3.9720652346728853,0.09766861290837749,0.5748169279066907,0.6419502285424072,0.3345338237598045,0.9108833765253939
mistral-sql-div-100__mistral-7b-base__sql-div-100__all-linear-r16__s33__b237546146,mistral_sql_div_100,mistral_7b_base,sql_div_100,33,16,4,all,8000,8000,uniform,0.382142933040534,True,0.6722296676808058,11366.0,1.1232970497803763,9.088870499570412,248.9302735677496,1621.8987737430398,39.52074830951211,0.9852563211752567,24.518410025946366,0.12028678317876364,0.8230843022005301,0.1237963771528513,94,196.13968844627593,185.17866792804082,396.60126270609067,629.42699373239,501.5131270440545,77,148.50940570720778,1212.7872045055676,713.3115030413078,6626.8419459689085,662.1630007659113,181.08194376876688,1003.0614222997932,1330.4858905058986,3.7094167033064664,3.871465677316259,0.6583402804472615,0.0021761709798377403,23.189209407448466,0.22178983785628137,0.8487090563215356,4.750745881362782,0.11976580650557346,0.5448084858295555,0.6527648588621652,0.31350585281752374,0.898918385382013
mistral-sql-div-10__mistral-7b-base__sql-div-10__all-linear-r16__s11__0b9930e29b,mistral_sql_div_10,mistral_7b_base,sql_div_10,11,16,4,all,8000,8000,uniform,0.34683022290877924,True,0.6517227006539176,11264.0,1.1041036183596589,10.569892154919662,254.38207796758834,1541.4377970393048,37.23061874391749,0.9636799627915025,24.42056871929273,0.11035593188003262,0.8229719521565069,0.10573007514974289,101,204.65055534961215,201.66277259239865,395.1672939328423,621.1014902854774,517.6848052028564,86,169.6259246367074,1204.1353079176974,733.4283673328296,6612.61461861988,690.0623858358432,192.18713440889735,931.4941897921034,1228.8615982084416,3.8574565996150305,3.998443040776662,0.6364881374986768,0.002315757509038738,15.219234697106296,0.16307607929045065,0.8422783488384866,4.27529893245434,0.16470346637573938,0.552553495366743,0.6846144665693538,0.33280192493227123,0.9124784482500711
